sname,District_Name,Crop_Year,cseason,Crop,Area,production
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Horse-gram,700.0,3434545.0
Bihar,ANANTAPUR,,Rabi       ,Masoor,1160.0,3011.7
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Samai,21.0,4343.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Gram,28000.0,14800.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Sugarcane,1.0,1.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Coconut ,14560.0,71300000.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Mesta,141.0,3736.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Sweet potato,11.0,33.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Banana,102.0,321.0
Bihar,PURBI CHAMPARAN,2008.0,Autumn     ,Maize,7148.0,9115.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Sugarcane,0.2,0.5
Assam,SIVASAGAR,2010.0,Rabi       ,Arecanut,3108.0,2266.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Coriander,8953.0,2266.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Korra,100.0,100.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Coriander,82.0,59.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Ragi,7000.0,14900.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Rice,10779.0,34634264326.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Arecanut,3100.0,5200.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Urad,1261.0,1525.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Dry chillies,254.0,402.0
Assam,SIVASAGAR,2010.0,Whole Year ,Dry chillies,142.0,107.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Maize,2800.0,4900.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Tobacco,1254.0,2061.0
Assam,SIVASAGAR,2010.0,Whole Year ,Tobacco,1.0,1.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Sugarcane,0.2,0.5
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Rapeseed &Mustard,19965.0,7997.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Winter     ,Black pepper,1000.5,437000000000.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Dry chillies,81.0,2379.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Khesari,537.0,451.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Coriander,8953.0,2266.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Sweet potato,30.4,220.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Other  Rabi pulses,3.0,1.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Black pepper,22.16,0.68
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Summer     ,Orange,160.0,2108.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Kharif     ,Rice,102.0,321.0
Andaman and Nicobar Islands,ANANTAPUR,2005.0,Kharif     ,Garlic,795.67,25345324532.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Arecanut,3160.67,3975.2
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Niger seed,78.0,843.0
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Rice,74950.0,61782.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Groundnut,25900.0,35800.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Masoor,8237.0,7644.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Coconut ,3575.0,15400000.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Masoor,2253.0,611.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Castor seed,3200.0,1000.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Sweet potato,32.0,235.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Banana,176.0,641.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Rice,113.0,175.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Linseed,12.0,1.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Kharif     ,Rice,52.94,72.57
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Ragi,909.0,1312.0
Andhra Pradesh,ANANTAPUR,1998.0,Whole Year ,Tobacco,100.0,100.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Tobacco,89.0,114.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Tapioca,69.0,575.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Coriander,8953.0,2266.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Sunflower,85.0,15.86
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Autumn     ,Rice,6791.0,20118.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Sweet potato,33.0,397.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Kharif     ,Arhar/Tur,896.0,342523423.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Maize,3300.0,6700.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Maize,6807.0,40052.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Cashewnut,720.0,165.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Peas & beans (Pulses),52.03,450.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Peas & beans (Pulses),110.0,103.0
Bihar,PURBI CHAMPARAN,2008.0,Autumn     ,Rice,75706.0,115126.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Arhar/Tur,35.0,9.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Groundnut,650800.0,228400.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Sweet potato,32.0,235.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Sweet potato,30.0,240.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Kharif     ,Arhar/Tur,896.0,342523423.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Arecanut,3100.0,5200.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Sugarcane,145.26,1560.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Dry chillies,81.0,2379.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Rice,113.0,175.0
Assam,SIVASAGAR,2011.0,Kharif     ,Sesamum,39.0,17.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Masoor,2253.0,611.0
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Arecanut,1258.0,2083.0
Bihar,NAWADA,2010.0,Rabi       ,Khesari,1130.0,955.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Khesari,452.0,204.0
Bihar,NAWADA,2010.0,Kharif     ,Urad,42.0,37.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Moong(Green Gram),1546.0,1098.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Linseed,979.0,822.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Cashewnut,450.0,55.8
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Khesari,452.0,204.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Maize,600.0,2400.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Maize,455.0,2203.0
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Rice,74950.0,61782.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Kharif     ,Rice,102.0,321.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Banana,414.0,6997.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Groundnut,791559.0,884963.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Sugarcane,284.0,25395.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,Cashewnut,116.5,25.1
Andaman and Nicobar Islands,NICOBARS,2010.0,Autumn     ,Sugarcane,13.4,41.75
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Kharif     ,Other Kharif pulses,418.0,199.0
Assam,SIVASAGAR,2010.0,Whole Year ,Tapioca,9.0,37.0
Assam,SIVASAGAR,2010.0,Whole Year ,Dry ginger,182.0,1030.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Other Kharif pulses,1.0,1.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Cotton(lint),9453.0,10510.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Arecanut,1296.0,6546363434.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Sesamum,8.0,343.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Tapioca,40.0,169.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Gram,21.0,14.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Dry chillies,108.0,168.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Khesari,519.0,426.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Cashewnut,450.0,85.13
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Small millets,1.0,1.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sweet potato,1061.0,4793.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Gram,130.0,129.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Dry chillies,108.0,168.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Winter     ,Black pepper,1000.5,437000000000.0
Assam,SIVASAGAR,2010.0,Whole Year ,Sweet potato,99.0,362.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Samai,21.0,4343.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Khesari,717.0,208.5
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Jowar,21487.0,30576.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Sunflower,30100.0,11100.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Coconut ,14560.0,71300000.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Dry ginger,200.0,1800.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jute,39.0,2512.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Cashewnut,720.0,165.0
Andaman and Nicobar Islands,ANANTAPUR,2005.0,Kharif     ,Maize,17.0,41.75
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Dry ginger,200.0,1800.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Sunflower,30100.0,11100.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Castor seed,3200.0,1000.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Sesamum,8.0,343.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Sugarcane,128.02,2448.2
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Banana,11.0,257.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Cotton(lint),8552.0,9055.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Maize,4846.0,10746.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Groundnut,755200.0,867800.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Turmeric,10.0,70.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Arecanut,252.0,696.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,other oilseeds,35.62,21.4
Bihar,ANANTAPUR,,Rabi       ,Masoor,1160.0,3011.7
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Gram,28000.0,14800.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Coconut ,14358.0,59370000.0
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Arecanut,14358.0,59370000.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Khesari,452.0,204.0
Andaman and Nicobar Islands,ANANTAPUR,2005.0,Kharif     ,Maize,17.0,41.75
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Banana,213.0,1278.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Arhar/Tur,1412.0,1843.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Khesari,1021.0,806.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Sugarcane,6621.0,243817.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Barley,587.0,569.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Dry chillies,3700.0,7100.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Whole Year ,Dry ginger,344.0,1124.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Sugarcane,1.0,1.0
Andaman and Nicobar Islands,NICOBARS,2005.0,Whole Year ,Black pepper,41.0,53453.0
Bihar,PURBI CHAMPARAN,2007.0,Winter     ,Rice,139043.0,45432343.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Turmeric,149.0,184.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Coconut ,14358.0,59370000.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Turmeric,68.0,408.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Peas & beans (Pulses),110.0,103.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Rice,38300.0,96800.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Arecanut,896.0,342523423.0
Assam,SIVASAGAR,2011.0,Kharif     ,Jute,43.0,398.0
Andaman and Nicobar Islands,NICOBARS,2006.0,Whole Year ,Sugarcane,0.2,0.5
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Castor seed,3200.0,1000.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jute,39.0,2512.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Rabi       ,Ginger,100.0,5.0
Assam,SIVASAGAR,2011.0,Kharif     ,Arhar/Tur,38.0,21.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Linseed,12.0,1.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Wheat,18394.7,52380000.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Black pepper,175.0,191.14
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Jowar,18800.0,9400.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Potato,4.0,34.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Kharif     ,Rice,10695.8,31600.82
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Sesamum,5.0,34.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Dry chillies,108.0,168.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Urad,504.0,383.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Jowar,18800.0,9400.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,Black pepper,487.0,102.5
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Coconut ,3483.09,14190000.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Masoor,8296.0,6496.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Dry ginger,7.0,9.64
Assam,SIVASAGAR,2010.0,Whole Year ,Tobacco,1.0,1.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Safflower,703.0,129.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Dry chillies,81.0,2379.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Gram,26200.0,25900.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Coconut ,7110.0,26660000.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Onion,835.0,43654344.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Khesari,519.0,426.0
Assam,SIVASAGAR,2011.0,Kharif     ,Maize,44.0,35.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Urad,1261.0,1525.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Black pepper,23.0,8.5
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Banana,3.0,9.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Barley,266.0,1763.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Cotton(lint),12025.0,16128.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Groundnut,758700.0,333828.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Ragi,5124.0,12405.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Kharif     ,Rice,102.0,321.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,other misc. pulses,1292.0,214.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Dry chillies,340.0,578.0
Bihar,NAWADA,2010.0,Rabi       ,Barley,8.0,7.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Whole Year ,Banana,593.0,3425.0
Bihar,NAWADA,2010.0,Rabi       ,Rapeseed &Mustard,1364.0,1566.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Maize,4862.0,15939.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Dry ginger,831.0,1041.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Horse-gram,601.0,215.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Sugarcane,700.0,72900.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Arhar/Tur,1412.0,1843.0
Andaman and Nicobar Islands,NICOBARS,2004.0,Whole Year ,Dry chillies,60.0,145.2
Assam,SIVASAGAR,2010.0,Rabi       ,Rapeseed &Mustard,1216.0,464.0
Bihar,ANANTAPUR,,Rabi       ,Masoor,1160.0,3011.7
Andaman and Nicobar Islands,NICOBARS,2002.0,Kharif     ,Rice,189.2,510.84
Bihar,NAWADA,2010.0,Kharif     ,Ragi,227.0,223.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Sugarcane,1.0,1.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2004.0,Whole Year ,other oilseeds,89.3,46.5
Andaman and Nicobar Islands,NICOBARS,2002.0,Whole Year ,Sugarcane,5.0,40.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Jowar,11131.0,14582.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Cashewnut,1000.5,437000000000.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Onion,36.0,100.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Linseed,989.0,831.0
Assam,SIVASAGAR,2010.0,Kharif     ,Small millets,2.0,1.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Maize,6235.0,3520.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Cashewnut,15.0,10.5
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Peas & beans (Pulses),52.03,450.0
Assam,SIVASAGAR,2010.0,Whole Year ,Coconut ,481.0,5036000.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Autumn     ,Sugarcane,13.4,41.75
Assam,SIVASAGAR,2010.0,Whole Year ,Tobacco,1.0,1.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Sunflower,34.0,45.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,Coconut ,7110.0,26660000.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Groundnut,25900.0,35800.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Tobacco,14560.0,71300000.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Moong(Green Gram),1217.0,551.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Arecanut,3100.0,5200.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Maize,2667.0,7129.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,other misc. pulses,1292.0,214.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Autumn     ,Sugarcane,13.4,41.75
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Kharif     ,Black pepper,344.0,1124.0
Andhra Pradesh,ANANTAPUR,1998.0,Kharif     ,Horse-gram,2300.0,900.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Castor seed,1880.0,4343433.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2001.0,Whole Year ,Sweet potato,100.0,5.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Khesari,717.0,208.5
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Rice,307674.0,221619.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Khesari,519.0,426.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Jowar,5071.0,343432322.0
Andaman and Nicobar Islands,ANANTAPUR,2004.0,Kharif     ,Sunflower,85.0,15.86
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Ragi,6700.0,11800.0
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Wheat,400.0,200.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2002.0,Whole Year ,other oilseeds,85.1,40.31
Bihar,PURBI CHAMPARAN,2007.0,Autumn     ,Maize,7024.0,2642.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Sesamum,10.0,343.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Moong(Green Gram),1168.6,547457564.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2003.0,Whole Year ,other oilseeds,82.09,35.51
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Urad,1261.0,1525.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Black pepper,23.0,8.5
Andaman and Nicobar Islands,ANANTAPUR,2006.0,Rabi       ,Gram,6.0,21.0
Andaman and Nicobar Islands,NICOBARS,2001.0,Whole Year ,Coconut ,18190.0,64430000.0
Andaman and Nicobar Islands,ANANTAPUR,2005.0,Kharif     ,Rice,13876.57,52030000.0
Bihar,NAWADA,2010.0,Rabi       ,Peas & beans (Pulses),301.0,312.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Tobacco,89.0,114.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Cotton(lint),12025.0,16128.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Maize,4806.0,10163.0
Bihar,PURBI CHAMPARAN,2009.0,Kharif     ,Jute,14.0,128.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Urad,34.0,15.05
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sannhamp,428.0,139.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Sweet potato,40.0,169.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Rabi       ,Mesta,141.0,3736.0
Andhra Pradesh,ANANTAPUR,1997.0,Rabi       ,Sunflower,30100.0,11100.0
Andaman and Nicobar Islands,NICOBARS,2010.0,Rabi       ,Moong(Green Gram),1.5,1.1
Andhra Pradesh,ANANTAPUR,1998.0,Rabi       ,Ragi,700.0,1200.0
Andaman and Nicobar Islands,NICOBARS,2000.0,Whole Year ,Sugarcane,1.0,2.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Maize,6235.0,3520.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Rabi       ,Cashewnut,15.0,10.5
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Potato,7083.0,37045.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Potato,4.0,34.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Ragi,29.0,24.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Ragi,6700.0,11800.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006.0,Whole Year ,Banana,957.57,8582.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Banana,769.0,11693.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2010.0,Rabi       ,Sweet potato,109.0,480.0
Bihar,NAWADA,2009.0,Summer     ,Maize,1016.0,3131.0
Assam,SIVASAGAR,2010.0,Rabi       ,Moong(Green Gram),39.0,12.0
Bihar,PURBI CHAMPARAN,2007.0,Winter     ,Rice,139043.0,45432343.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Arhar/Tur,5.0,34.0
Bihar,NAWADA,2009.0,Rabi       ,Wheat,54636.0,100204.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Gram,26835.0,9365.0
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000.0,Kharif     ,Arecanut,3100.0,5200.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Urad,1261.0,1525.0
Andhra Pradesh,ANANTAPUR,1997.0,Kharif     ,Dry chillies,3700.0,7100.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2010.0,Autumn     ,Rice,1595.5,3788.0
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Rabi       ,Urad,1261.0,1525.0
Assam,SIVASAGAR,2011.0,Rabi       ,Masoor,7.0,4.0
Andaman and Nicobar Islands,ANANTAPUR,2010.0,Kharif     ,Sugarcane,32432.0,435634633.0
Assam,SIVASAGAR,2010.0,Winter     ,Rice,92927.0,2435364342.0
Bihar,NAWADA,2010.0,Whole Year ,Sugarcane,673.0,33772.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2006.0,Whole Year ,Coconut ,3483.09,14190000.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Banana,102.0,321.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2005.0,Whole Year ,Arecanut,3250.78,3058.46
Andaman and Nicobar Islands,ANANTAPUR,2003.0,Whole Year ,Other  Rabi pulses,4.2,532.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Maize,4862.0,15939.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Maize,4846.0,10746.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Jute,14.0,132.0
Andaman and Nicobar Islands,ANANTAPUR,2001.0,Summer     ,Papaya,3100.0,634634634.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Tobacco,89.0,114.0
Assam,SIVASAGAR,2011.0,Rabi       ,Black pepper,69.0,125.0
